ANALFABETO;ENSINO_FUNDAMENTAL_COMPLETO;ENSINO_FUNDAMENTAL_INCOMPLETO;ENSINO_MEDIO_COMPLETO;ENSINO_MEDIO_INCOMPLETO;LE_E_ESCREVE;SUPERIOR_COMPLETO;SUPERIOR_INCOMPLETO;QTD_APTOS;QTD_COMPARECIMENTO
28356;1298;1751;6997;3689;5565;3264;1059;814;49100;39754.0
28442;96;149;518;642;236;134;333;331;4878;4248.0
28443;96;149;518;642;236;134;333;331;4878;4248.0
28444;96;149;518;642;236;134;333;331;4878;4248.0
28445;96;149;518;642;236;134;333;331;4878;4248.0
28470;195;237;1513;459;1070;545;85;54;8324;7490.0
28471;195;237;1513;459;1070;545;85;54;8324;7490.0
28505;1547;2031;10155;4438;7809;2590;1981;1116;63566;50172.0
28506;1547;2031;10155;4438;7809;2590;1981;1116;63566;50172.0
28507;1547;2031;10155;4438;7809;2590;1981;1116;63566;50172.0
28508;1547;2031;10155;4438;7809;2590;1981;1116;63566;50172.0
28509;1547;2031;10155;4438;7809;2590;1981;1116;63566;50172.0
28510;1547;2031;10155;4438;7809;2590;1981;1116;63566;50172.0
28626;642;533;4220;1254;2396;724;325;234;20704;17146.0
28627;642;533;4220;1254;2396;724;325;234;20704;17146.0
28700;1016;2278;7786;3507;6761;3260;796;446;51900;42806.0
28701;1016;2278;7786;3507;6761;3260;796;446;51900;42806.0
28702;1016;2278;7786;3507;6761;3260;796;446;51900;42806.0
28845;496;1020;4781;2455;4345;1747;962;812;33294;27594.0
28846;496;1020;4781;2455;4345;1747;962;812;33294;27594.0
28847;496;1020;4781;2455;4345;1747;962;812;33294;27594.0
28919;356;369;1491;1046;443;682;382;191;9920;9100.0
28959;439;242;1379;492;917;609;100;69;8522;7212.0
28960;439;242;1379;492;917;609;100;69;8522;7212.0
29021;145;409;2225;935;1741;1376;169;157;14336;12558.0
29022;145;409;2225;935;1741;1376;169;157;14336;12558.0
29067;721;517;3036;992;2011;1704;192;209;18868;15178.0
29068;721;517;3036;992;2011;1704;192;209;18868;15178.0
29069;721;517;3036;992;2011;1704;192;209;18868;15178.0
29137;92;59;460;183;405;170;34;14;2834;2494.0
29138;92;59;460;183;405;170;34;14;2834;2494.0
29161;575;584;3730;1175;2405;1015;276;207;19936;16724.0
29162;575;584;3730;1175;2405;1015;276;207;19936;16724.0
29214;302;621;3300;1225;1974;885;324;197;17706;14884.0
29215;302;621;3300;1225;1974;885;324;197;17706;14884.0
29282;192;122;955;345;640;401;73;53;5566;4814.0
29283;192;122;955;345;640;401;73;53;5566;4814.0
29315;145;404;2326;733;1467;541;105;103;11658;10112.0
29316;145;404;2326;733;1467;541;105;103;11658;10112.0
29378;192;251;1417;483;910;402;101;76;7682;6712.0
29379;192;251;1417;483;910;402;101;76;7682;6712.0
29407;575;3247;11154;8388;3684;1627;3139;1605;66838;61440.0
29408;575;3247;11154;8388;3684;1627;3139;1605;66838;61440.0
29409;575;3247;11154;8388;3684;1627;3139;1605;66838;61440.0
29410;575;3247;11154;8388;3684;1627;3139;1605;66838;61440.0
29520;1548;1547;6320;2690;5766;4437;948;699;48188;39424.0
29521;1548;1547;6320;2690;5766;4437;948;699;48188;39424.0
29522;1548;1547;6320;2690;5766;4437;948;699;48188;39424.0
29666;152;412;1023;464;952;424;123;66;7244;6376.0
29667;152;412;1023;464;952;424;123;66;7244;6376.0
29711;563;1034;5041;2248;4065;2033;533;469;32010;25376.0
29712;563;1034;5041;2248;4065;2033;533;469;32010;25376.0
29713;563;1034;5041;2248;4065;2033;533;469;32010;25376.0
29780;563;1034;5041;2248;4065;2033;533;469;32010;25376.0
29806;128;200;1189;581;1139;436;110;91;7766;6972.0
29807;128;200;1189;581;1139;436;110;91;7766;6972.0
29844;4361;27634;68255;96005;41355;9379;73847;32477;706628;603968.0
29845;4361;27634;68255;96005;41355;9379;73847;32477;706628;603968.0
29846;4361;27634;68255;96005;41355;9379;73847;32477;706628;603968.0
29847;4361;27634;68255;96005;41355;9379;73847;32477;706628;603968.0
29848;4361;27634;68255;96005;41355;9379;73847;32477;706628;603968.0
29849;4361;27634;68255;96005;41355;9379;73847;32477;706628;603968.0
29850;4361;27634;68255;96005;41355;9379;73847;32477;706628;603968.0
29851;4361;27634;68255;96005;41355;9379;73847;32477;706628;603968.0
32224;286;175;1704;516;906;373;125;90;8358;7336.0
32225;286;175;1704;516;906;373;125;90;8358;7336.0
32257;199;1307;4444;1312;2285;580;180;266;21210;18026.0
32258;199;1307;4444;1312;2285;580;180;266;21210;18026.0
32259;199;1307;4444;1312;2285;580;180;266;21210;18026.0
32260;199;1307;4444;1312;2285;580;180;266;21210;18026.0
32261;199;1307;4444;1312;2285;580;180;266;21210;18026.0
32262;199;1307;4444;1312;2285;580;180;266;21210;18026.0
32363;666;586;3846;1354;2605;1505;311;334;22454;18922.0
32364;666;586;3846;1354;2605;1505;311;334;22454;18922.0
32365;666;586;3846;1354;2605;1505;311;334;22454;18922.0
32434;529;1013;5665;2223;3710;2122;503;519;32928;27420.0
32435;529;1013;5665;2223;3710;2122;503;519;32928;27420.0
32436;529;1013;5665;2223;3710;2122;503;519;32928;27420.0
32520;1388;1674;10481;2915;7298;1328;999;1070;54366;44464.0
32521;1388;1674;10481;2915;7298;1328;999;1070;54366;44464.0
32622;603;1381;6013;4017;2241;1424;927;529;34270;31628.0
32623;603;1381;6013;4017;2241;1424;927;529;34270;31628.0
32624;603;1381;6013;4017;2241;1424;927;529;34270;31628.0
32625;603;1381;6013;4017;2241;1424;927;529;34270;31628.0
32725;736;666;3669;1304;2421;1246;322;235;21316;17998.0
32726;736;666;3669;1304;2421;1246;322;235;21316;17998.0
32727;736;666;3669;1304;2421;1246;322;235;21316;17998.0
32789;500;3970;11959;6729;8729;1930;1925;1971;75668;63992.0
32790;500;3970;11959;6729;8729;1930;1925;1971;75668;63992.0
32791;500;3970;11959;6729;8729;1930;1925;1971;75668;63992.0
32792;500;3970;11959;6729;8729;1930;1925;1971;75668;63992.0
32793;500;3970;11959;6729;8729;1930;1925;1971;75668;63992.0
32794;500;3970;11959;6729;8729;1930;1925;1971;75668;63992.0
32915;269;385;1104;565;1071;1124;103;77;9404;8416.0
32916;269;385;1104;565;1071;1124;103;77;9404;8416.0
32966;1001;2280;9847;4543;6414;1659;1104;934;55832;46110.0
32967;1001;2280;9847;4543;6414;1659;1104;934;55832;46110.0
32968;1001;2280;9847;4543;6414;1659;1104;934;55832;46110.0
33055;633;502;2645;594;1851;1823;110;120;16584;13732.0
33056;633;502;2645;594;1851;1823;110;120;16584;13732.0
33111;3457;19995;48431;74215;27665;7380;54552;26019;523432;427392.0
33112;3457;19995;48431;74215;27665;7380;54552;26019;523432;427392.0
33113;3457;19995;48431;74215;27665;7380;54552;26019;261716;210401.0
33114;3457;19995;48431;74215;27665;7380;54552;26019;523432;427392.0
33115;3457;19995;48431;74215;27665;7380;54552;26019;523432;427392.0
33116;3457;19995;48431;74215;27665;7380;54552;26019;261716;210401.0
33117;3457;19995;48431;74215;27665;7380;54552;26019;523432;427392.0
33118;3457;19995;48431;74215;27665;7380;54552;26019;523432;427392.0
33119;3457;19995;48431;74215;27665;7380;54552;26019;523432;427392.0
33120;3457;19995;48431;74215;27665;7380;54552;26019;523432;427392.0
34480;148;388;2313;517;1280;378;161;158;10706;9678.0
34481;148;388;2313;517;1280;378;161;158;10706;9678.0
34508;500;796;3197;1269;2641;2271;238;291;22528;19024.0
34509;500;796;3197;1269;2641;2271;238;291;22528;19024.0
34540;221;212;1385;413;989;431;85;95;7672;6990.0
34541;221;212;1385;413;989;431;85;95;7672;6990.0
34572;430;747;4706;1857;2982;1525;401;330;26042;21200.0
34573;430;747;4706;1857;2982;1525;401;330;26042;21200.0
34637;967;2629;11864;5056;7401;3417;1659;1341;68926;56146.0
34638;967;2629;11864;5056;7401;3417;1659;1341;68926;56146.0
34639;967;2629;11864;5056;7401;3417;1659;1341;68926;56146.0
34726;120;138;798;255;574;351;34;23;4594;4064.0
34727;120;138;798;255;574;351;34;23;4594;4064.0
34774;59;118;437;396;231;144;208;88;3362;3226.0
34799;762;551;3247;1086;2194;1576;173;160;29190;24724.0
34800;762;551;3247;1086;2194;1576;173;160;29190;24724.0
34801;762;551;3247;1086;2194;1576;173;160;29190;24724.0
34802;762;551;3247;1086;2194;1576;173;160;29190;24724.0
34838;441;1255;6494;2086;3078;768;673;398;30428;24368.0
34839;441;1255;6494;2086;3078;768;673;398;30428;24368.0
34840;441;1255;6494;2086;3078;768;673;398;30428;24368.0
34957;151;182;1313;416;891;325;92;98;6946;6334.0
34958;151;182;1313;416;891;325;92;98;6946;6334.0
34995;161;219;1205;415;847;452;59;41;6804;5922.0
34996;161;219;1205;415;847;452;59;41;6804;5922.0
34997;161;219;1205;415;847;452;59;41;6804;5922.0
35041;75;139;528;177;403;165;53;27;3138;2862.0
35042;75;139;528;177;403;165;53;27;3138;2862.0
35043;75;139;528;177;403;165;53;27;3138;2862.0
35075;158;170;1149;381;916;402;56;51;6570;6076.0
35076;158;170;1149;381;916;402;56;51;6570;6076.0
35077;158;170;1149;381;916;402;56;51;6570;6076.0
35099;609;298;1340;1218;647;1092;312;115;11262;10680.0
35100;609;298;1340;1218;647;1092;312;115;11262;10680.0
35101;609;298;1340;1218;647;1092;312;115;11262;10680.0
35146;636;1248;8343;3028;4988;1669;655;669;42526;32986.0
35147;636;1248;8343;3028;4988;1669;655;669;42526;32986.0
35148;636;1248;8343;3028;4988;1669;655;669;42526;32986.0
35149;636;1248;8343;3028;4988;1669;655;669;42526;32986.0
35229;512;383;2024;787;1502;1042;175;119;19405;15444.0
35230;512;383;2024;787;1502;1042;175;119;19405;15444.0
35231;512;383;2024;787;1502;1042;175;119;19405;15444.0
35232;512;383;2024;787;1502;1042;175;119;19405;15444.0
35233;512;383;2024;787;1502;1042;175;119;19405;15444.0
35234;512;383;2024;787;1502;1042;175;119;19405;15444.0
35298;531;697;3590;1387;2643;1016;361;227;20954;15690.0
35299;531;697;3590;1387;2643;1016;361;227;20954;15690.0
35351;2809;1116;5556;1383;3077;3901;280;179;36618;30520.0
35352;2809;1116;5556;1383;3077;3901;280;179;36618;30520.0
35353;2809;1116;5556;1383;3077;3901;280;179;36618;30520.0
35440;108;175;1148;364;750;360;63;47;6066;5504.0
35441;108;175;1148;364;750;360;63;47;6066;5504.0
35473;946;2634;9012;7051;3648;1267;1299;1057;53828;45460.0
35474;946;2634;9012;7051;3648;1267;1299;1057;53828;45460.0
35475;946;2634;9012;7051;3648;1267;1299;1057;53828;45460.0
35476;946;2634;9012;7051;3648;1267;1299;1057;53828;45460.0
35568;1784;1737;11913;2487;6386;3499;1088;998;59996;48180.0
35569;1784;1737;11913;2487;6386;3499;1088;998;59996;48180.0
35570;1784;1737;11913;2487;6386;3499;1088;998;59996;48180.0
35701;641;2531;10129;3904;5734;2028;750;575;52616;44076.0
35702;641;2531;10129;3904;5734;2028;750;575;52616;44076.0
35775;1332;712;4147;1049;2423;1831;187;134;23662;18604.0
35776;1332;712;4147;1049;2423;1831;187;134;23662;18604.0
35812;589;1813;6555;3379;5450;2472;1224;1178;45444;37804.0
35813;589;1813;6555;3379;5450;2472;1224;1178;45444;37804.0
35814;589;1813;6555;3379;5450;2472;1224;1178;45444;37804.0
35883;275;468;3315;1151;2178;1175;303;214;18204;15942.0
35884;275;468;3315;1151;2178;1175;303;214;18204;15942.0
35885;275;468;3315;1151;2178;1175;303;214;18204;15942.0
35886;275;468;3315;1151;2178;1175;303;214;18204;15942.0
35948;578;449;2872;925;2106;814;185;115;16110;13216.0
35949;578;449;2872;925;2106;814;185;115;16110;13216.0
35950;578;449;2872;925;2106;814;185;115;16110;13216.0
36024;856;7359;23376;29837;11777;3049;10225;5838;184632;168538.0
36025;856;7359;23376;29837;11777;3049;10225;5838;184632;168538.0
36026;856;7359;23376;29837;11777;3049;10225;5838;184632;168538.0
36027;856;7359;23376;29837;11777;3049;10225;5838;184632;168538.0
36028;856;7359;23376;29837;11777;3049;10225;5838;184632;168538.0
36029;856;7359;23376;29837;11777;3049;10225;5838;184632;168538.0
36030;856;7359;23376;29837;11777;3049;10225;5838;184632;168538.0
36650;112;123;820;260;588;247;27;25;4406;3994.0
36651;112;123;820;260;588;247;27;25;4406;3994.0
36678;1806;4435;19047;11279;13774;4807;4080;2867;124574;98156.0
36679;1806;4435;19047;11279;13774;4807;4080;2867;124574;98156.0
36680;1806;4435;19047;11279;13774;4807;4080;2867;124574;98156.0
36699;1806;4435;19047;11279;13774;4807;4080;2867;124574;98156.0
36700;1806;4435;19047;11279;13774;4807;4080;2867;124574;98156.0
36895;1294;4771;14957;11115;13406;3727;4230;3639;114548;94536.0
36896;1294;4771;14957;11115;13406;3727;4230;3639;114548;94536.0
36968;73;427;1679;623;861;585;147;155;9126;8050.0
36969;73;427;1679;623;861;585;147;155;9126;8050.0
37020;80;614;2577;578;1355;213;80;156;11316;9926.0
37021;80;614;2577;578;1355;213;80;156;11316;9926.0
37022;80;614;2577;578;1355;213;80;156;11316;9926.0
37095;673;560;3562;1339;2590;1256;280;333;21314;17084.0
37096;673;560;3562;1339;2590;1256;280;333;21314;17084.0
37097;673;560;3562;1339;2590;1256;280;333;21314;17084.0
37098;673;560;3562;1339;2590;1256;280;333;21314;17084.0
37184;178;424;1354;585;1258;1384;130;101;10838;9876.0
37185;178;424;1354;585;1258;1384;130;101;10838;9876.0
37216;116;874;3460;1129;2248;1327;139;132;18886;17476.0
37217;116;874;3460;1129;2248;1327;139;132;18886;17476.0
37342;333;305;1987;593;1496;775;117;77;11376;9722.0
37343;333;305;1987;593;1496;775;117;77;11376;9722.0
37344;333;305;1987;593;1496;775;117;77;11376;9722.0
37391;2110;1447;11515;1757;4963;1464;399;350;48094;39412.0
37392;2110;1447;11515;1757;4963;1464;399;350;48094;39412.0
37393;2110;1447;11515;1757;4963;1464;399;350;48094;39412.0
37394;2110;1447;11515;1757;4963;1464;399;350;48094;39412.0
37497;822;1348;5955;2224;4269;3721;429;372;57478;46445.0
37498;822;1348;5955;2224;4269;3721;429;372;57478;46445.0
37499;822;1348;5955;2224;4269;3721;429;372;57478;46445.0
37500;822;1348;5955;2224;4269;3721;429;372;57478;46445.0
37501;822;1348;5955;2224;4269;3721;429;372;57478;46445.0
37502;822;1348;5955;2224;4269;3721;429;372;57478;46445.0
37503;822;1348;5955;2224;4269;3721;429;372;57478;46445.0
37586;640;5038;17441;16747;7963;2888;3518;2460;113442;101890.0
37587;640;5038;17441;16747;7963;2888;3518;2460;113442;101890.0
37588;640;5038;17441;16747;7963;2888;3518;2460;113442;101890.0
37589;640;5038;17441;16747;7963;2888;3518;2460;113442;101890.0
37768;1918;1900;7021;2757;6307;4996;771;607;53168;43060.0
37769;1918;1900;7021;2757;6307;4996;771;607;53168;43060.0
37770;1918;1900;7021;2757;6307;4996;771;607;53168;43060.0
37771;1918;1900;7021;2757;6307;4996;771;607;53168;43060.0
37911;230;188;1360;414;811;306;91;93;7012;6100.0
37912;230;188;1360;414;811;306;91;93;7012;6100.0
37957;405;912;3382;1042;2454;2240;202;160;21624;18402.0
37958;405;912;3382;1042;2454;2240;202;160;21624;18402.0
37995;2784;21514;54085;66904;21730;5741;33908;16050;445432;403998.0
37996;2784;21514;54085;66904;21730;5741;33908;16050;445432;403998.0
37997;2784;21514;54085;66904;21730;5741;33908;16050;222716;195706.0
37998;2784;21514;54085;66904;21730;5741;33908;16050;445432;403998.0
37999;2784;21514;54085;66904;21730;5741;33908;16050;445432;403998.0
38000;2784;21514;54085;66904;21730;5741;33908;16050;222716;195706.0
38001;2784;21514;54085;66904;21730;5741;33908;16050;445432;403998.0
40540;205;594;2482;2636;1194;442;1152;527;18464;17206.0
40541;205;594;2482;2636;1194;442;1152;527;18464;17206.0
40542;205;594;2482;2636;1194;442;1152;527;18464;17206.0
40638;77;405;1521;483;876;289;83;79;7634;6610.0
40639;77;405;1521;483;876;289;83;79;7634;6610.0
40675;112;146;746;341;658;320;101;53;4964;4320.0
40676;112;146;746;341;658;320;101;53;4964;4320.0
40706;84;354;1428;382;701;191;90;86;6642;5868.0
40707;84;354;1428;382;701;191;90;86;6642;5868.0
40738;176;183;1758;461;1109;351;65;56;8324;7312.0
40739;176;183;1758;461;1109;351;65;56;8324;7312.0
40740;176;183;1758;461;1109;351;65;56;8324;7312.0
40784;553;476;3340;1065;2286;466;318;187;25934;22570.0
40785;553;476;3340;1065;2286;466;318;187;25934;22570.0
40786;553;476;3340;1065;2286;466;318;187;25934;22570.0
40787;553;476;3340;1065;2286;466;318;187;25934;22570.0
40788;553;476;3340;1065;2286;466;318;187;25934;22570.0
40789;553;476;3340;1065;2286;466;318;187;25934;22570.0
40790;553;476;3340;1065;2286;466;318;187;25934;22570.0
40834;2436;2492;7374;4941;7201;11859;928;740;76206;64292.0
40835;2436;2492;7374;4941;7201;11859;928;740;76206;64292.0
40836;2436;2492;7374;4941;7201;11859;928;740;76206;64292.0
40837;2436;2492;7374;4941;7201;11859;928;740;76206;64292.0
40838;2436;2492;7374;4941;7201;11859;928;740;76206;64292.0
40839;2436;2492;7374;4941;7201;11859;928;740;76206;64292.0
40997;208;565;2355;918;1593;478;189;165;19454;16633.0
40998;208;565;2355;918;1593;478;189;165;19454;16633.0
40999;208;565;2355;918;1593;478;189;165;19454;16633.0
41000;208;565;2355;918;1593;478;189;165;19454;16633.0
41001;208;565;2355;918;1593;478;189;165;19454;16633.0
41002;208;565;2355;918;1593;478;189;165;19454;16633.0
41003;208;565;2355;918;1593;478;189;165;19454;16633.0
41055;180;1199;3383;4627;1681;353;1632;885;27878;25876.0
41056;180;1199;3383;4627;1681;353;1632;885;27878;25876.0
41057;180;1199;3383;4627;1681;353;1632;885;27878;25876.0
41058;180;1199;3383;4627;1681;353;1632;885;27878;25876.0
41174;677;429;3046;840;1964;1412;124;120;17246;13848.0
41175;677;429;3046;840;1964;1412;124;120;17246;13848.0
41176;677;429;3046;840;1964;1412;124;120;17246;13848.0
41233;323;250;1743;434;1105;533;98;133;9266;7894.0
41234;323;250;1743;434;1105;533;98;133;9266;7894.0
41283;379;1174;4841;1499;2874;2172;164;194;26688;24100.0
41284;379;1174;4841;1499;2874;2172;164;194;26688;24100.0
41285;379;1174;4841;1499;2874;2172;164;194;26688;24100.0
41371;110;216;1328;398;807;301;82;61;6618;5862.0
41372;110;216;1328;398;807;301;82;61;6618;5862.0
41409;453;938;3548;1674;3362;2710;520;395;27284;23122.0
41410;453;938;3548;1674;3362;2710;520;395;27284;23122.0
41411;453;938;3548;1674;3362;2710;520;395;27284;23122.0
41412;453;938;3548;1674;3362;2710;520;395;27284;23122.0
41460;534;923;4629;1293;2662;1930;249;152;24794;20850.0
41461;534;923;4629;1293;2662;1930;249;152;24794;20850.0
41533;206;378;1782;549;1220;817;89;104;10344;9218.0
41534;206;378;1782;549;1220;817;89;104;10344;9218.0
41561;2285;1155;8174;1702;3706;2576;269;192;40294;33358.0
41562;2285;1155;8174;1702;3706;2576;269;192;40294;33358.0
41563;2285;1155;8174;1702;3706;2576;269;192;40294;33358.0
41642;312;470;3912;1171;2372;622;334;212;18908;16492.0
41643;312;470;3912;1171;2372;622;334;212;18908;16492.0
41644;312;470;3912;1171;2372;622;334;212;18908;16492.0
41739;1072;524;3782;1273;2767;1545;279;192;22912;17394.0
41740;1072;524;3782;1273;2767;1545;279;192;22912;17394.0
41741;1072;524;3782;1273;2767;1545;279;192;22912;17394.0
41742;1072;524;3782;1273;2767;1545;279;192;22912;17394.0
41828;288;1445;4872;1096;2181;978;175;168;22410;19572.0
41829;288;1445;4872;1096;2181;978;175;168;22410;19572.0
41830;288;1445;4872;1096;2181;978;175;168;22410;19572.0
41831;288;1445;4872;1096;2181;978;175;168;22410;19572.0
41832;288;1445;4872;1096;2181;978;175;168;22410;19572.0
41900;243;234;980;360;720;345;95;58;6070;5494.0
41901;243;234;980;360;720;345;95;58;6070;5494.0
41956;1753;2136;7043;5386;3120;2420;1257;632;47494;44240.0
41957;1753;2136;7043;5386;3120;2420;1257;632;47494;44240.0
41958;1753;2136;7043;5386;3120;2420;1257;632;47494;44240.0
42045;324;2516;6104;4765;5361;2996;974;1002;48282;39574.0
42046;324;2516;6104;4765;5361;2996;974;1002;48282;39574.0
42154;1673;4281;15171;7266;11406;3328;2036;1539;93492;75172.0
42155;1673;4281;15171;7266;11406;3328;2036;1539;93492;75172.0
42252;661;490;3159;847;1808;1581;186;137;17796;15296.0
42253;661;490;3159;847;1808;1581;186;137;17796;15296.0
42254;661;490;3159;847;1808;1581;186;137;17796;15296.0
42322;338;348;3143;802;1942;638;163;121;15030;13024.0
42323;338;348;3143;802;1942;638;163;121;15030;13024.0
42363;182;442;1706;875;1347;919;134;165;11572;10468.0
42364;182;442;1706;875;1347;919;134;165;11572;10468.0
42413;77;276;1128;605;514;410;185;118;6626;6396.0
42414;77;276;1128;605;514;410;185;118;6626;6396.0
42440;223;284;1554;593;891;858;75;70;9098;7904.0
42441;223;284;1554;593;891;858;75;70;9098;7904.0
42442;223;284;1554;593;891;858;75;70;9098;7904.0
42491;660;927;3276;1178;2518;1827;250;181;21682;18820.0
42492;660;927;3276;1178;2518;1827;250;181;21682;18820.0
42519;205;200;1090;396;823;397;77;65;6516;5656.0
42520;205;200;1090;396;823;397;77;65;6516;5656.0
42521;205;200;1090;396;823;397;77;65;6516;5656.0
42557;206;153;939;399;880;442;75;68;6328;5630.0
42558;206;153;939;399;880;442;75;68;6328;5630.0
42595;403;469;2246;853;1645;889;174;139;13658;11630.0
42596;403;469;2246;853;1645;889;174;139;13658;11630.0
42597;403;469;2246;853;1645;889;174;139;13658;11630.0
42636;276;585;2934;1362;2107;778;276;215;17078;15086.0
42637;276;585;2934;1362;2107;778;276;215;17078;15086.0
42638;276;585;2934;1362;2107;778;276;215;17078;15086.0
42691;123;125;595;225;457;150;48;32;3516;3210.0
42692;123;125;595;225;457;150;48;32;3516;3210.0
42718;389;436;2386;936;1888;829;217;161;14536;11850.0
42719;389;436;2386;936;1888;829;217;161;14536;11850.0
42772;419;671;2566;914;2091;1675;176;186;17516;14822.0
42789;490;689;4093;1029;2584;873;350;258;20764;16458.0
42832;301;238;2020;487;974;544;81;75;9456;8166.0
42833;301;238;2020;487;974;544;81;75;9456;8166.0
42883;690;1059;4839;1371;3235;2885;282;232;29288;24764.0
42884;690;1059;4839;1371;3235;2885;282;232;29288;24764.0
42909;1649;1911;11700;4593;7176;2789;1580;917;64782;52358.0
42910;1649;1911;11700;4593;7176;2789;1580;917;64782;52358.0
