ANO_ELEICAO;CODIGO_ESTADO;CODIGO_MUNICIPIO;NUMERO_PARTIDO;ANALFABETO;ENSINO_FUNDAMENTAL_COMPLETO;ENSINO_FUNDAMENTAL_INCOMPLETO;ENSINO_MEDIO_COMPLETO;ENSINO_MEDIO_INCOMPLETO;LE_E_ESCREVE;SUPERIOR_COMPLETO;SUPERIOR_INCOMPLETO;TOTAL_GASTO;SEXO;COD_GRAU_INSTRUCAO;QTD_APTOS;TOTAL_VOTOS
8863;2012;25;67172;12;1421;7066;20389;12751;14734;3161;3630;2077;0.0;2;7;130460;16109
8883;2012;25;67172;45;1421;7066;20389;12751;14734;3161;3630;2077;0.0;4;8;130460;13256
8989;2012;25;67237;25;636;4984;14391;8583;7194;1491;1774;1109;0.0;2;8;80324;0
9009;2012;25;67237;45;636;4984;14391;8583;7194;1491;1774;1109;0.0;2;8;80324;10574
9030;2012;25;67237;14;636;4984;14391;8583;7194;1491;1774;1109;0.0;2;8;80324;5948
9056;2012;25;66036;10;680;2129;10784;3894;6065;1374;920;602;0.0;2;6;52896;387
9064;2012;25;66036;45;680;2129;10784;3894;6065;1374;920;602;0.0;4;6;52896;3586
9066;2012;25;66036;65;680;2129;10784;3894;6065;1374;920;602;0.0;2;8;52896;178
9156;2012;25;65692;15;1467;7003;24871;13924;15017;2923;4222;2716;0.0;2;6;144286;9264
9192;2012;25;67296;55;456;1133;4865;2734;3366;1339;1257;540;0.0;2;8;31380;5447
9246;2012;25;67814;65;100;259;1215;623;781;262;145;75;0.0;2;6;6920;289
9254;2012;25;67814;45;100;259;1215;623;781;262;145;75;0.0;2;6;6920;1237
9264;2012;25;67814;14;100;259;1215;623;781;262;145;75;0.0;2;8;6920;1438
9399;2012;25;66397;40;5584;21970;63683;38753;45248;12744;7542;5844;0.0;2;8;402736;70599
9463;2012;25;68799;23;516;1004;5203;3335;3304;1180;729;478;0.0;2;3;31498;5059
9470;2012;25;68799;22;516;1004;5203;3335;3304;1180;729;478;0.0;4;8;31498;5517
9689;2012;25;66036;23;680;2129;10784;3894;6065;1374;920;602;0.0;2;8;52896;13285
9829;2012;25;67679;45;101;209;823;337;644;618;49;39;0.0;2;8;5640;1296
9840;2012;25;67679;13;101;209;823;337;644;618;49;39;0.0;4;8;5640;1237
9886;2012;25;68535;14;1572;4476;18619;9247;10954;2370;3100;1541;0.0;4;8;103758;13827
10001;2012;25;66397;55;5584;21970;63683;38753;45248;12744;7542;5844;0.0;2;6;402736;40205
10023;2012;25;66397;25;5584;21970;63683;38753;45248;12744;7542;5844;0.0;2;8;402736;18442
10075;2012;25;68837;23;466;746;3373;1698;2537;1641;200;197;0.0;4;6;21716;0
10083;2012;25;68837;50;466;746;3373;1698;2537;1641;200;197;0.0;2;6;21716;224
10122;2012;25;67210;15;82;122;746;248;423;192;75;39;0.0;2;8;3854;1475
10154;2012;25;67377;13;2179;3012;14441;5419;8187;2175;727;614;0.0;2;6;73508;2062
10165;2012;25;67377;15;2179;3012;14441;5419;8187;2175;727;614;0.0;2;8;73508;16185
10213;2012;25;67130;23;6748;20083;85660;53833;68133;13880;17722;12216;0.0;2;8;556550;5033
10380;2012;25;65838;45;1158;1926;9825;4464;7121;2953;1861;989;0.0;4;8;60594;7534
10405;2012;25;65838;22;1158;1926;9825;4464;7121;2953;1861;989;0.0;2;6;60594;14426
10520;2012;25;68535;13;1572;4476;18619;9247;10954;2370;3100;1541;0.0;4;8;103758;10351
10711;2012;25;68837;13;466;746;3373;1698;2537;1641;200;197;0.0;2;6;21716;1577
10781;2012;25;67377;40;2179;3012;14441;5419;8187;2175;727;614;0.0;2;8;73508;9173
10928;2012;25;67610;55;555;1259;4975;2413;3270;1848;519;245;0.0;4;8;30168;6137
10930;2012;25;66435;45;1341;4651;15797;10834;11964;2977;4055;3024;0.0;2;8;109286;20740
10952;2012;25;66435;15;1341;4651;15797;10834;11964;2977;4055;3024;0.0;4;8;109286;5732
10992;2012;25;66435;23;1341;4651;15797;10834;11964;2977;4055;3024;0.0;4;8;109286;10542
11054;2012;25;65978;14;822;2561;11889;5663;8685;3520;2728;1349;0.0;4;8;74434;13153
11116;2012;25;67890;50;12623;47386;160147;108452;134412;39840;19441;20922;0.0;2;8;1086446;8338
11161;2012;25;68535;40;1572;4476;18619;9247;10954;2370;3100;1541;0.0;4;8;103758;11921
11325;2012;25;68837;45;466;746;3373;1698;2537;1641;200;197;0.0;2;8;21716;3593
11368;2012;25;68837;15;466;746;3373;1698;2537;1641;200;197;0.0;2;8;21716;3621
11505;2012;25;67610;13;555;1259;4975;2413;3270;1848;519;245;0.0;2;6;30168;5989
11529;2012;25;67652;45;163;221;1029;519;643;196;69;63;0.0;4;8;5806;1482
11541;2012;25;67652;14;163;221;1029;519;643;196;69;63;0.0;2;4;5806;1122
11587;2012;25;66435;20;1341;4651;15797;10834;11964;2977;4055;3024;0.0;2;8;109286;1951
11680;2012;25;65978;25;822;2561;11889;5663;8685;3520;2728;1349;0.0;2;8;74434;12613
11718;2012;25;67890;14;12623;47386;160147;108452;134412;39840;19441;20922;0.0;2;8;1086446;36830
11833;2012;25;66192;15;3187;25342;56911;74297;16624;9422;50917;20451;0.0;2;8;514302;10915
11992;2012;25;69094;45;180;231;1320;292;771;638;156;73;0.0;2;6;7322;1372
12008;2012;25;62340;13;175;116;678;316;596;349;49;33;0.0;2;5;4624;969
12032;2012;25;62340;45;175;116;678;316;596;349;49;33;0.0;2;8;4624;0
12045;2012;25;67458;45;230;222;1385;490;883;613;68;69;0.0;2;8;7920;1840
12057;2012;25;67458;22;230;222;1385;490;883;613;68;69;0.0;2;3;7920;1593
12173;2012;25;68039;40;449;353;2803;891;1571;874;86;69;0.0;2;4;14192;2046
12250;2012;25;65978;23;822;2561;11889;5663;8685;3520;2728;1349;0.0;2;8;74434;1545
12273;2012;25;66052;20;1151;1298;7325;2645;3753;1128;704;436;0.0;2;3;36880;0
12294;2012;25;66052;14;1151;1298;7325;2645;3753;1128;704;436;0.0;4;6;36880;5452
12297;2012;25;66052;13;1151;1298;7325;2645;3753;1128;704;436;0.0;4;8;36880;2397
12435;2012;25;68578;45;1915;3557;17117;6600;6251;1981;1042;654;0.0;4;8;78234;11199
12437;2012;25;68578;13;1915;3557;17117;6600;6251;1981;1042;654;0.0;2;8;78234;11183
12569;2012;25;69094;15;180;231;1320;292;771;638;156;73;0.0;2;8;7322;1817
12613;2012;25;69213;50;3566;16971;57756;37810;38768;11260;8855;6207;0.0;2;7;362386;888
12619;2012;25;69213;20;3566;16971;57756;37810;38768;11260;8855;6207;0.0;2;8;362386;0
12655;2012;25;61409;19;138;306;1445;630;525;297;74;41;0.0;4;6;6912;57
12660;2012;25;61409;10;138;306;1445;630;525;297;74;41;0.0;2;4;6912;167
12661;2012;25;61409;55;138;306;1445;630;525;297;74;41;0.0;2;8;6912;57
12668;2012;25;61409;13;138;306;1445;630;525;297;74;41;0.0;2;8;6912;1029
12673;2012;25;61409;45;138;306;1445;630;525;297;74;41;0.0;4;8;6912;1553
12756;2012;25;68039;45;449;353;2803;891;1571;874;86;69;0.0;4;8;14192;1215
12776;2012;25;68039;25;449;353;2803;891;1571;874;86;69;0.0;2;8;14192;2393
12790;2012;25;68195;40;104;180;1053;387;587;430;110;80;0.0;2;8;5862;1637
12808;2012;25;68195;13;104;180;1053;387;587;430;110;80;0.0;2;6;5862;0
12892;2012;25;66052;40;1151;1298;7325;2645;3753;1128;704;436;0.0;2;6;36880;5689
12972;2012;25;67890;55;12623;47386;160147;108452;134412;39840;19441;20922;0.0;2;8;1086446;38705
13036;2012;25;68578;15;1915;3557;17117;6600;6251;1981;1042;654;0.0;2;6;78234;5927
13209;2012;25;69213;13;3566;16971;57756;37810;38768;11260;8855;6207;0.0;2;8;362386;46390
13268;2012;25;67733;14;149;397;2002;1277;616;165;517;206;0.0;2;8;10658;2096
13271;2012;25;67733;43;149;397;2002;1277;616;165;517;206;0.0;2;6;10658;506
13291;2012;25;67733;15;149;397;2002;1277;616;165;517;206;0.0;2;8;10658;2192
13471;2012;25;66931;55;206;171;1283;422;926;440;145;89;0.0;4;8;7364;315
13481;2012;25;66931;14;206;171;1283;422;926;440;145;89;0.0;2;6;7364;1323
13484;2012;25;66931;45;206;171;1283;422;926;440;145;89;0.0;2;8;7364;1618
13509;2012;25;67032;11;775;1426;6746;3664;4923;1526;858;591;0.0;2;8;41018;8412
13552;2012;25;66079;13;1920;7340;36783;15936;21911;4202;4409;3159;0.0;2;8;191320;42982
13563;2012;25;66079;33;1920;7340;36783;15936;21911;4202;4409;3159;0.0;4;6;191320;0
13566;2012;25;66079;50;1920;7340;36783;15936;21911;4202;4409;3159;0.0;2;8;191320;372
13657;2012;25;68594;13;866;1847;8611;2524;3915;1809;451;345;0.0;2;3;40736;743
13668;2012;25;68594;43;866;1847;8611;2524;3915;1809;451;345;0.0;4;8;40736;5304
13679;2012;25;68594;45;866;1847;8611;2524;3915;1809;451;345;0.0;4;8;40736;9570
13902;2012;25;65595;45;337;849;3359;1262;1805;622;238;258;0.0;2;8;17460;3655
13909;2012;25;65595;14;337;849;3359;1262;1805;622;238;258;0.0;2;8;17460;2806
13945;2012;25;65595;23;337;849;3359;1262;1805;622;238;258;0.0;2;6;17460;419
14017;2012;25;67130;21;6748;20083;85660;53833;68133;13880;17722;12216;0.0;2;8;556550;2971
14054;2012;25;68314;15;1328;4937;19306;12068;13358;2973;3733;2462;0.0;2;8;120330;0
14092;2012;25;67032;25;775;1426;6746;3664;4923;1526;858;591;0.0;2;6;41018;5483
14221;2012;25;67890;33;12623;47386;160147;108452;134412;39840;19441;20922;0.0;2;8;1086446;8318
14286;2012;25;68616;45;2592;8350;33217;22899;25005;4352;5240;3383;0.0;2;8;210076;42550
14287;2012;25;68616;15;2592;8350;33217;22899;25005;4352;5240;3383;0.0;2;8;210076;28058
14404;2012;25;66419;15;166;401;2217;825;983;301;289;141;0.0;2;8;10646;1776
14406;2012;25;66419;45;166;401;2217;825;983;301;289;141;0.0;2;3;10646;1710
14450;2012;25;66419;12;166;401;2217;825;983;301;289;141;0.0;2;8;10646;976
14462;2012;25;66494;13;552;989;5532;2125;3525;1131;680;516;0.0;2;7;30100;1950
14536;2012;25;65617;15;248;216;1519;471;913;367;74;55;0.0;2;6;7726;1368
14569;2012;25;65617;11;248;216;1519;471;913;367;74;55;0.0;2;8;7726;1097
14582;2012;25;65617;13;248;216;1519;471;913;367;74;55;0.0;2;7;7726;597
14653;2012;25;68314;40;1328;4937;19306;12068;13358;2973;3733;2462;0.0;2;8;120330;17393
14679;2012;25;68314;13;1328;4937;19306;12068;13358;2973;3733;2462;0.0;2;8;120330;6473
14751;2012;25;67113;55;1577;4812;18813;8288;12512;3648;2677;1142;0.0;4;8;106938;20344
15058;2012;25;66494;43;552;989;5532;2125;3525;1131;680;516;0.0;2;7;30100;3525
15080;2012;25;66494;45;552;989;5532;2125;3525;1131;680;516;0.0;2;8;30100;5456
15169;2012;25;68217;11;399;581;3463;1249;1739;765;326;233;0.0;2;8;17510;4374
15324;2012;25;68314;65;1328;4937;19306;12068;13358;2973;3733;2462;0.0;2;4;120330;5456
15435;2012;25;66079;45;1920;7340;36783;15936;21911;4202;4409;3159;0.0;2;7;191320;7468
15436;2012;25;66079;43;1920;7340;36783;15936;21911;4202;4409;3159;0.0;2;8;191320;12915
15456;2012;25;66079;54;1920;7340;36783;15936;21911;4202;4409;3159;0.0;2;8;191320;8734
15487;2012;25;67890;13;12623;47386;160147;108452;134412;39840;19441;20922;0.0;2;8;1086446;138435
15593;2012;25;68616;13;2592;8350;33217;22899;25005;4352;5240;3383;0.0;2;8;210076;7413
15689;2012;25;66656;11;158;170;1424;394;759;215;110;69;0.0;2;8;6598;1012
15695;2012;25;66656;14;158;170;1424;394;759;215;110;69;0.0;4;6;6598;1868
15724;2012;25;66893;15;4800;25503;102388;48022;79220;22394;5204;5614;0.0;4;8;293145;90098
15725;2012;25;66893;13;4800;25503;102388;48022;79220;22394;5204;5614;0.0;2;6;293145;120115
15797;2012;25;68217;22;399;581;3463;1249;1739;765;326;233;0.0;2;6;17510;2231
15842;2012;25;68276;45;270;601;4188;1250;2401;823;430;270;0.0;2;8;20466;3068
15850;2012;25;68276;15;270;601;4188;1250;2401;823;430;270;0.0;2;8;20466;1646
15913;2012;25;62405;22;125;87;501;174;402;275;56;22;0.0;2;8;3284;756
15939;2012;25;62405;44;125;87;501;174;402;275;56;22;0.0;2;3;3284;59
15941;2012;25;62405;10;125;87;501;174;402;275;56;22;0.0;2;8;3284;628
15965;2012;25;68632;25;378;828;4891;1446;2396;876;352;240;0.0;2;8;22814;5001
16024;2012;25;67113;14;1577;4812;18813;8288;12512;3648;2677;1142;0.0;2;6;106938;17028
16037;2012;25;67334;13;169;192;1086;421;750;525;96;60;0.0;2;4;6598;1654
16062;2012;25;66133;45;187;181;1440;422;860;633;67;44;0.0;2;4;7668;1433
16063;2012;25;66133;15;187;181;1440;422;860;633;67;44;0.0;2;6;7668;1573
16070;2012;25;66133;13;187;181;1440;422;860;633;67;44;0.0;2;8;7668;122
16105;2012;25;62324;14;96;192;947;373;442;73;79;39;0.0;2;6;6839;597
16211;2012;25;68616;27;2592;8350;33217;22899;25005;4352;5240;3383;0.0;2;7;210076;1793
16229;2012;25;68756;29;5562;27526;82147;55324;57482;15152;16656;10880;0.0;2;8;541458;0
16310;2012;25;66893;23;4800;25503;102388;48022;79220;22394;5204;5614;0.0;2;6;586290;26520
16330;2012;25;66893;43;4800;25503;102388;48022;79220;22394;5204;5614;0.0;2;8;586290;2850
16429;2012;25;68276;13;270;601;4188;1250;2401;823;430;270;0.0;2;8;20466;3592
16451;2012;25;61247;14;126;146;797;463;751;335;123;102;0.0;4;8;8481;1476
16474;2012;25;61247;45;126;146;797;463;751;335;123;102;0.0;4;8;8481;1056
16574;2012;25;68632;45;378;828;4891;1446;2396;876;352;240;0.0;4;8;22814;3876
16637;2012;25;67334;45;169;192;1086;421;750;525;96;60;0.0;2;6;6598;1255
16684;2012;25;62324;45;96;192;947;373;442;73;79;39;0.0;2;8;6839;1197
16685;2012;25;62324;14;96;192;947;373;442;73;79;39;0.0;4;7;6839;509
16692;2012;25;62324;43;96;192;947;373;442;73;79;39;0.0;2;8;6839;251
16697;2012;25;62324;15;96;192;947;373;442;73;79;39;0.0;2;6;6839;539
16722;2012;25;62324;45;96;192;947;373;442;73;79;39;0.0;2;8;6839;498
16835;2012;25;68756;19;5562;27526;82147;55324;57482;15152;16656;10880;0.0;2;8;541458;665
16878;2012;25;66257;23;1368;1138;7509;2842;4860;3783;540;396;0.0;2;8;44872;5988
16893;2012;25;66257;44;1368;1138;7509;2842;4860;3783;540;396;0.0;2;8;44872;43
16944;2012;25;66893;22;4800;25503;102388;48022;79220;22394;5204;5614;0.0;2;7;586290;15367
16945;2012;25;66893;14;4800;25503;102388;48022;79220;22394;5204;5614;0.0;2;7;586290;16238
17062;2012;25;61247;14;126;146;797;463;751;335;123;102;0.0;2;6;8481;0
17066;2012;25;68519;45;334;753;2780;910;1303;343;265;117;0.0;2;8;13610;1890
17079;2012;25;68519;25;334;753;2780;910;1303;343;265;117;0.0;2;8;13610;2729
17110;2012;25;68519;13;334;753;2780;910;1303;343;265;117;0.0;2;8;13610;694
17114;2012;25;66818;50;3171;13034;47580;35635;35523;6892;12489;8126;0.0;2;8;324900;835
17241;2012;25;68870;45;1177;5753;13684;11131;11536;4205;3781;2690;0.0;2;8;107914;16099
17278;2012;25;61069;15;275;356;1331;504;855;303;75;40;0.0;2;8;7478;1798
17283;2012;25;61069;13;275;356;1331;504;855;303;75;40;0.0;2;8;7478;1244
17298;2012;25;67474;45;657;460;2515;724;1063;1239;183;79;0.0;2;8;13840;2856
17345;2012;25;66214;45;493;848;4568;1954;2877;1359;636;393;0.0;2;8;26256;8244
17457;2012;25;68756;45;5562;27526;82147;55324;57482;15152;16656;10880;0.0;2;8;541458;138920
17493;2012;25;68756;31;5562;27526;82147;55324;57482;15152;16656;10880;0.0;2;6;541458;2302
17503;2012;25;66257;15;1368;1138;7509;2842;4860;3783;540;396;0.0;2;6;44872;5079
17555;2012;25;66257;12;1368;1138;7509;2842;4860;3783;540;396;0.0;4;8;44872;5870
17636;2012;25;69213;45;3566;16971;57756;37810;38768;11260;8855;6207;0.0;2;8;362386;78627
17847;2012;25;68870;12;1177;5753;13684;11131;11536;4205;3781;2690;0.0;4;8;107914;17325
17916;2012;25;67474;25;657;460;2515;724;1063;1239;183;79;0.0;2;8;13840;2625
17955;2012;25;66370;50;865;2962;18456;7440;11376;1550;1518;1210;0.0;2;8;90754;2496
17965;2012;25;66370;45;865;2962;18456;7440;11376;1550;1518;1210;0.0;4;8;90754;27336
18119;2012;25;68756;50;5562;27526;82147;55324;57482;15152;16656;10880;0.0;2;8;541458;840
18184;2012;25;66893;15;4800;25503;102388;48022;79220;22394;5204;5614;0.0;4;8;586290;67333
18248;2012;25;66893;45;4800;25503;102388;48022;79220;22394;5204;5614;0.0;2;4;586290;7350
18296;2012;25;69272;15;1622;2215;9418;5632;6917;3428;1133;871;0.0;2;4;62472;8217
18525;2012;25;67555;14;152;279;1604;383;810;364;76;47;0.0;2;8;7430;1055
18552;2012;25;67555;11;152;279;1604;383;810;364;76;47;0.0;2;3;7430;2166
18570;2012;25;66370;65;865;2962;18456;7440;11376;1550;1518;1210;0.0;2;3;90754;0
18578;2012;25;66370;14;865;2962;18456;7440;11376;1550;1518;1210;0.0;4;7;90754;2573
18750;2012;25;66290;13;497;1717;7611;3269;4418;1420;763;414;0.0;2;6;40218;9309
18778;2012;25;66290;25;497;1717;7611;3269;4418;1420;763;414;0.0;2;8;40218;6140
18838;2012;25;66893;50;4800;25503;102388;48022;79220;22394;5204;5614;0.0;2;8;586290;2202
18897;2012;25;69272;40;1622;2215;9418;5632;6917;3428;1133;871;0.0;2;8;62472;13135
18932;2012;25;69272;50;1622;2215;9418;5632;6917;3428;1133;871;0.0;2;7;62472;561
19114;2012;25;68870;55;1177;5753;13684;11131;11536;4205;3781;2690;0.0;2;6;107914;5427
19133;2012;25;61425;15;123;96;825;242;421;270;54;53;0.0;2;8;4168;0
19137;2012;25;61425;25;123;96;825;242;421;270;54;53;0.0;2;6;4168;779
19143;2012;25;61425;13;123;96;825;242;421;270;54;53;0.0;2;8;4168;189
19180;2012;25;67598;13;299;562;3452;1116;1758;496;164;113;0.0;2;8;15920;2587
19181;2012;25;67598;23;299;562;3452;1116;1758;496;164;113;0.0;2;6;15920;3573
19229;2012;25;66451;45;1062;5065;20838;13057;14571;2329;3592;2650;0.0;2;6;126328;21121
19327;2012;25;68756;43;5562;27526;82147;55324;57482;15152;16656;10880;0.0;2;7;541458;22981
19391;2012;25;66591;43;204;145;775;330;655;315;90;58;0.0;2;4;5144;1181
19398;2012;25;66591;12;204;145;775;330;655;315;90;58;0.0;2;6;5144;980
19548;2012;25;69272;25;1622;2215;9418;5632;6917;3428;1133;871;0.0;2;4;62472;899
19562;2012;25;69558;15;298;332;2563;758;1499;494;163;147;0.0;2;6;12508;1845
19620;2012;25;66818;13;3171;13034;47580;35635;35523;6892;12489;8126;0.0;2;8;324900;23311
19637;2012;25;67512;45;246;349;1137;1056;1479;2734;352;171;0.0;2;8;15048;3054
19657;2012;25;67512;25;246;349;1137;1056;1479;2734;352;171;0.0;2;7;15048;3094
19661;2012;25;65579;13;622;631;4496;1199;2328;1231;360;228;0.0;2;4;22190;142
19665;2012;25;65579;45;622;631;4496;1199;2328;1231;360;228;0.0;2;8;22190;2329
19746;2012;25;68918;45;1345;1656;11430;3073;6027;1558;546;525;0.0;2;8;52320;10024
19814;2012;25;67776;55;85;154;1291;345;639;151;80;41;0.0;2;8;5572;1421
20157;2012;25;69558;20;298;332;2563;758;1499;494;163;147;0.0;2;3;12508;1451
20161;2012;25;69558;25;298;332;2563;758;1499;494;163;147;0.0;2;6;12508;2105
20244;2012;25;66818;43;3171;13034;47580;35635;35523;6892;12489;8126;0.0;2;8;324900;2668
20278;2012;25;65579;23;622;631;4496;1199;2328;1231;360;228;0.0;2;6;22190;6270
20312;2012;25;67997;40;644;503;3209;1341;2036;724;400;183;0.0;2;4;18080;374
20368;2012;25;68918;13;1345;1656;11430;3073;6027;1558;546;525;0.0;2;6;52320;9121
20379;2012;25;68918;40;1345;1656;11430;3073;6027;1558;546;525;0.0;4;8;52320;586
20395;2012;25;67776;40;85;154;1291;345;639;151;80;41;0.0;2;6;5572;899
20531;2012;25;67890;45;12623;47386;160147;108452;134412;39840;19441;20922;0.0;2;8;1086446;0
20660;2012;25;66699;25;1733;2488;14090;5977;8079;1502;921;716;0.0;4;7;71012;0
20688;2012;25;66699;14;1733;2488;14090;5977;8079;1502;921;716;0.0;2;6;71012;5157
20695;2012;25;66699;45;1733;2488;14090;5977;8079;1502;921;716;0.0;2;6;71012;1287
20712;2012;25;66893;13;4800;25503;102388;48022;79220;22394;5204;5614;0.0;2;6;586290;76154
20786;2012;25;69710;25;353;222;1784;421;979;923;120;47;0.0;2;3;9698;1774
20789;2012;25;69710;43;353;222;1784;421;979;923;120;47;0.0;2;6;9698;1273
20794;2012;25;69710;13;353;222;1784;421;979;923;120;47;0.0;2;3;9698;648
20823;2012;25;69914;13;100;183;956;394;511;275;138;100;0.0;2;2;5314;233
20827;2012;25;69914;14;100;183;956;394;511;275;138;100;0.0;4;6;5314;1331
20843;2012;25;66818;40;3171;13034;47580;35635;35523;6892;12489;8126;0.0;2;8;324900;61767
20882;2012;25;66818;15;3171;13034;47580;35635;35523;6892;12489;8126;0.0;2;4;324900;7705
20916;2012;25;67997;11;644;503;3209;1341;2036;724;400;183;0.0;2;6;18080;3843
20926;2012;25;67997;25;644;503;3209;1341;2036;724;400;183;0.0;4;4;18080;2888
20956;2012;25;68411;40;643;656;5961;1514;3143;1027;546;274;0.0;2;8;27528;1371
20964;2012;25;68950;25;115;147;976;292;590;586;51;36;0.0;2;6;5586;1021
20992;2012;25;68950;22;115;147;976;292;590;586;51;36;0.0;2;5;5586;1208
21001;2012;25;68950;14;115;147;976;292;590;586;51;36;0.0;4;4;5586;0
21026;2012;25;67873;50;1227;2561;10250;4661;7540;2048;1327;890;0.0;2;7;61008;498
21048;2012;25;67873;40;1227;2561;10250;4661;7540;2048;1327;890;0.0;4;8;61008;9173
21062;2012;25;67873;14;1227;2561;10250;4661;7540;2048;1327;890;0.0;2;8;61008;6905
21078;2012;25;67873;15;1227;2561;10250;4661;7540;2048;1327;890;0.0;2;7;61008;7666
21104;2012;25;66451;43;1062;5065;20838;13057;14571;2329;3592;2650;0.0;2;8;126328;9279
21147;2012;25;66451;50;1062;5065;20838;13057;14571;2329;3592;2650;0.0;2;7;126328;306
21148;2012;25;66451;14;1062;5065;20838;13057;14571;2329;3592;2650;0.0;2;8;126328;0
21269;2012;25;68756;13;5562;27526;82147;55324;57482;15152;16656;10880;0.0;2;8;541458;23184
21314;2012;25;66699;50;1733;2488;14090;5977;8079;1502;921;716;0.0;2;6;71012;86
21319;2012;25;66699;22;1733;2488;14090;5977;8079;1502;921;716;0.0;2;8;71012;1067
21326;2012;25;66699;15;1733;2488;14090;5977;8079;1502;921;716;0.0;2;8;71012;13786
21432;2012;25;69914;55;100;183;956;394;511;275;138;100;0.0;2;8;5314;646
21459;2012;25;67954;70;2251;6209;25870;13297;16921;4467;4154;2447;0.0;2;7;151232;362
21494;2012;25;66818;45;3171;13034;47580;35635;35523;6892;12489;8126;0.0;2;7;324900;23004
21537;2012;25;68411;15;643;656;5961;1514;3143;1027;546;274;0.0;2;8;27528;4917
21568;2012;25;68411;22;643;656;5961;1514;3143;1027;546;274;0.0;2;3;27528;239
21613;2012;25;69078;45;101;142;936;338;530;207;79;52;0.0;2;6;4770;1084
21619;2012;25;69078;14;101;142;936;338;530;207;79;52;0.0;2;6;4770;1037
21649;2012;25;69116;25;370;572;2494;995;1357;476;309;125;0.0;2;8;13396;2486
21698;2012;25;68470;13;881;3923;16316;7515;9808;2854;2513;1398;0.0;2;8;90416;10372
21700;2012;25;68470;45;881;3923;16316;7515;9808;2854;2513;1398;0.0;2;8;90416;8824
21720;2012;25;66451;11;1062;5065;20838;13057;14571;2329;3592;2650;0.0;2;8;126328;16909
21764;2012;25;62022;25;101;118;909;271;446;142;48;35;0.0;2;8;4140;709
21768;2012;25;62022;45;101;118;909;271;446;142;48;35;0.0;2;4;4140;1104
21912;2012;25;66770;15;544;1130;3350;1752;2557;922;269;188;0.0;4;8;21424;2935
21942;2012;25;66770;55;544;1130;3350;1752;2557;922;269;188;0.0;2;8;21424;5216
22039;2012;25;67954;14;2251;6209;25870;13297;16921;4467;4154;2447;0.0;2;8;151232;19784
22090;2012;25;67954;13;2251;6209;25870;13297;16921;4467;4154;2447;0.0;2;6;151232;11508
22169;2012;25;68411;55;643;656;5961;1514;3143;1027;546;274;0.0;2;8;27528;4025
22210;2012;25;68438;13;1112;3225;12214;4805;6806;2151;896;811;0.0;2;8;64040;15791
22246;2012;25;69116;15;370;572;2494;995;1357;476;309;125;0.0;2;8;13396;2894
22270;2012;25;69698;13;5819;35452;119169;90641;95495;14537;36042;22280;0.0;2;8;838870;45655
22295;2012;25;68470;55;881;3923;16316;7515;9808;2854;2513;1398;0.0;2;6;90416;11952
22321;2012;25;68470;12;881;3923;16316;7515;9808;2854;2513;1398;0.0;2;8;90416;2436
22357;2012;25;66516;22;64;138;808;245;459;137;49;38;0.0;2;6;3876;766
22359;2012;25;66516;11;64;138;808;245;459;137;49;38;0.0;2;6;3876;921
22561;2012;25;66770;45;544;1130;3350;1752;2557;922;269;188;0.0;2;7;21424;990
22585;2012;25;64513;45;377;1050;5965;1662;3048;1619;425;305;0.0;4;8;28902;6282
22690;2012;25;67954;15;2251;6209;25870;13297;16921;4467;4154;2447;0.0;4;8;151232;23574
22710;2012;25;67954;50;2251;6209;25870;13297;16921;4467;4154;2447;0.0;2;8;151232;298
22773;2012;25;69353;43;490;461;3973;1658;2427;851;329;207;0.0;2;6;20792;3548
22848;2012;25;68438;14;1112;3225;12214;4805;6806;2151;896;811;0.0;2;8;64040;7490
22927;2012;25;68470;50;881;3923;16316;7515;9808;2854;2513;1398;0.0;2;8;90416;200
22981;2012;25;66532;15;204;409;3274;1289;1931;1151;225;161;0.0;2;6;17288;4669
23191;2012;25;64513;15;377;1050;5965;1662;3048;1619;425;305;0.0;2;8;28902;5316
23207;2012;25;66990;15;1132;864;6875;1820;3868;1999;382;258;0.0;2;4;34396;3001
23283;2012;25;70351;14;554;1650;6353;2860;3677;1269;303;320;0.0;2;6;33972;6870
23335;2012;25;70351;25;554;1650;6353;2860;3677;1269;303;320;0.0;2;8;33972;0
